koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,label,koi_tce_delivname_q1_q17_dr24_tce,koi_tce_delivname_q1_q17_dr25_tce,depth_duration_ratio,insol_prad_ratio,stellar_luminosity_proxy
0,0,0,0,40.7150498,0.0001383,-0.0001383,0.638,0.237,-0.416,146.56647,0.00279,-0.00279,8.587,0.11,-0.11,563.9,10.6,-10.6,2.2,0.65,-0.21,516.0,16.76,14.51,-4.53,56.4,5968.0,161.0,-179.0,4.534,0.036,-0.204,0.881,0.26,-0.081,295.2887,48.59972,14.201,1,False,True,65.66902693967312,7.618178355373474,4632.128848
0,0,0,0,40.6992062,0.0001694,-0.0001694,0.854,0.053,-0.608,172.57123,0.00301,-0.00301,7.074,0.111,-0.111,429.9,12.4,-12.4,3.2,0.86,-0.85,685.0,52.05,40.82,-27.53,38.5,6419.0,175.0,-213.0,4.175,0.24,-0.16,1.362,0.362,-0.362,292.10428,39.76791,13.949,1,False,True,60.77183195196042,16.265619916993774,11907.527436000002
0,0,0,0,40.606895,0.0001893,-0.0001893,0.494,0.413,-0.292,199.25748,0.00343,-0.00343,5.756,0.114,-0.114,657.5,21.2,-21.2,2.67,0.38,-0.3,521.0,17.4,6.45,-4.57,36.3,5538.0,74.0,-83.0,4.384,0.116,-0.105,1.027,0.144,-0.118,295.4328,40.648239,14.56,1,False,True,114.2286111486082,6.51685149181592,5841.089201999999
0,0,0,0,40.5289885,0.0002769,-0.0002769,0.325,0.107,-0.325,168.01669,0.00532,-0.00532,10.604,0.165,-0.165,360.7,11.3,-11.3,5.92,0.83,-1.54,933.0,178.81,64.88,-86.22,35.3,6443.0,77.0,-90.0,3.74,0.21,-0.09,3.086,0.432,-0.802,300.34406,45.623219,13.913,1,False,True,34.01546265414347,30.20438678979953,61359.240428
0,0,0,0,40.4286676,0.0001805,-0.0001805,0.872,0.054,-0.618,139.50631,0.00376,-0.00376,7.102,0.179,-0.179,916.1,25.1,-25.1,2.92,0.79,-0.26,494.0,14.08,10.99,-3.65,40.9,5813.0,145.0,-160.0,4.561,0.035,-0.196,0.833,0.225,-0.075,289.42459,50.994122,14.982,1,False,True,128.99181512365317,4.821916156878029,4033.576757
1,0,0,0,40.301684,0.0003891,-0.0003891,0.5721,0.0253,-0.5043,166.83148,0.00743,-0.00743,1.398,0.288,-0.288,374.8,70.0,-70.0,2.38,1.45,-0.32,623.0,35.6,67.36,-13.63,6.6,6429.0,180.0,-311.0,4.372,0.076,-0.343,1.177,0.717,-0.156,293.74628,40.41774,15.269,0,False,False,268.09709005930614,14.957976908413064,8906.280141000001
0,1,0,0,40.24649897,1.605e-05,-1.605e-05,0.877,0.062,-0.058,161.306577,0.000342,-0.000342,6.0203,0.0172,-0.0172,159410.0,421.0,-421.0,97.54,25.96,-31.73,768.0,82.27,65.23,-49.85,420.9,6594.0,187.0,-234.0,4.051,0.293,-0.158,1.691,0.45,-0.55,296.02509,43.234875,13.092,0,False,True,26478.742508057323,0.843448832853713,18855.417714
0,0,1,1,40.244826,0.002069,-0.002069,0.022,0.436,-0.022,161.3679,0.0642,-0.0642,4.303,0.251,-0.251,192.9,13.6,-13.6,115.94,32.86,-15.17,3302.0,28103.18,22353.58,-8180.8,16.8,3674.0,80.0,-58.0,0.452,0.162,-0.095,89.878,25.474,-11.757,296.01974,43.23439,12.314,0,False,True,44.829178519828375,242.3941673072782,29678773.643816
0,0,0,0,40.1097817,0.0001409,-0.0001409,0.016,0.432,-0.016,142.08227,0.00285,-0.00285,5.2096,0.0869,-0.0869,732.0,20.8,-20.8,3.11,0.48,-0.54,556.0,22.65,9.49,-7.96,40.3,5509.0,82.0,-71.0,4.265,0.168,-0.112,1.169,0.183,-0.203,289.73169,46.953819,14.904,1,False,True,140.50980103850563,7.282955857570463,7528.384549
0,0,1,0,40.1043796,0.0006491,-0.0006491,0.2029,0.2591,-0.2029,158.8392,0.012,-0.012,3.471,0.453,-0.453,187.3,27.5,-27.5,1.5,0.71,-0.18,591.0,28.85,40.18,-9.17,9.2,6174.0,155.0,-195.0,4.374,0.088,-0.293,1.089,0.514,-0.13,281.5239,47.474751,14.255,0,True,False,53.96137886448319,19.23332051111966,7321.876254
0,0,0,0,40.1015561,0.0002904,-0.0002904,0.868,0.083,-0.623,132.71244,0.00587,-0.00587,5.246,0.19,-0.19,550.0,30.7,-30.7,2.92,0.95,-0.4,583.0,27.31,26.84,-9.74,19.0,6100.0,193.0,-214.0,4.376,0.105,-0.195,1.083,0.35,-0.15,296.35867,39.115189,14.82,1,False,True,104.84176423145934,9.352736523035437,7154.622899999999
0,1,0,0,40.069674617,8.192e-06,-8.192e-06,0.767,0.002,-0.001,153.018227,0.000158,-0.000158,9.3564,0.0103,-0.0103,41865.0,49.7,-49.7,27.38,8.16,-4.4,588.0,28.2,24.89,-10.99,1304.8,5911.0,166.0,-208.0,4.321,0.124,-0.186,1.207,0.36,-0.194,296.4682,46.85178,14.458,0,False,True,4474.4768848620315,1.0299488301698747,8611.434439000002
0,0,0,0,40.0686713,0.0001018,-0.0001018,0.029,0.362,-0.029,151.80901,0.00201,-0.00201,5.8875,0.0665,-0.0665,970.9,18.0,-18.0,3.1,0.85,-0.46,560.0,23.27,19.42,-8.34,62.0,6026.0,182.0,-182.0,4.411,0.105,-0.195,0.992,0.274,-0.147,294.95685,43.014332,14.683,1,False,True,164.90867687326082,7.506449191468002,5929.969663999999
0,0,0,0,40.05881661,9.527e-05,-9.527e-05,0.819,0.013,-0.572,169.91063,0.00193,-0.00193,5.595,0.108,-0.108,1239.4,22.4,-22.4,3.43,0.98,-0.31,489.0,13.57,11.36,-3.61,62.6,5668.0,152.0,-169.0,4.545,0.034,-0.195,0.868,0.248,-0.078,286.01587,45.007771,14.862,1,False,True,221.5191739912111,3.9562670681437115,4270.407232
1,0,0,0,40.0389613,0.0004144,-0.0004144,0.3619,0.1074,-0.3615,156.35794,0.00729,-0.00729,1.711,0.26,-0.26,109.4,20.0,-20.0,0.95,0.41,-0.12,517.0,16.85,21.29,-5.27,5.7,5701.0,161.0,-134.0,4.437,0.107,-0.27,0.903,0.382,-0.118,285.79947,44.34819,13.699,0,False,False,63.93917946278231,17.7368234349227,4648.646709000001
0,0,0,0,40.0306267,0.0003401,-0.0003401,0.322,0.131,-0.322,148.85882,0.00773,-0.00773,4.815,0.188,-0.188,214.5,12.8,-12.8,2.01,0.35,-0.38,617.0,34.19,16.13,-13.41,19.5,5855.0,104.0,-116.0,4.227,0.143,-0.117,1.373,0.235,-0.259,295.84653,49.936131,13.628,1,False,True,44.548277352382684,17.009941786098615,11037.430295
0,1,1,0,40.0088894,0.0002424,-0.0002424,1.16,70.48,-4.038,141.74475,0.00491,-0.00491,3.616,0.254,-0.254,582.3,35.2,-35.2,20.75,6.05,-3.02,585.0,27.65,23.89,-10.17,20.2,6237.0,176.0,-220.0,4.403,0.101,-0.188,1.023,0.298,-0.149,295.06583,46.466389,15.04,0,False,True,161.0342475015908,1.3325300562636115,6527.201372999999
1,0,0,0,39.94344731,2.154e-05,-2.154e-05,0.586,0.177,-0.184,170.5021796,0.00307,-0.00307,1.71,0.109,-0.109,501.5,19.6,-19.6,2.62,0.56,-0.34,933.0,180.465,92.7,-51.705,30.5,5774.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,295.00153,43.171341,12.218,0,False,False,293.27468229550743,68.87974470238751,5774.0
0,0,0,0,39.859505,0.001265,-0.001265,0.398,0.077,-0.398,154.7616,0.0241,-0.0241,7.987,0.695,-0.695,155.5,13.3,-13.3,1.62,0.25,-0.31,597.0,29.97,12.29,-11.4,13.9,5675.0,76.0,-76.0,4.209,0.176,-0.108,1.292,0.202,-0.247,285.34695,48.312248,14.131,1,False,True,19.46913491058784,18.499988580253962,9473.0732
0,1,0,0,39.841522897,2.098e-06,-2.098e-06,0.902,0.007,-0.008,168.1412318,4.29e-05,-4.29e-05,8.79024,0.00212,-0.00212,143680.0,31.4,-31.4,116.52,21.45,-39.85,765.0,80.93,45.28,-49.93,4421.6,6078.0,164.0,-183.0,3.946,0.277,-0.111,2.07,0.381,-0.708,285.90485,37.928089,12.003,0,False,True,16345.399403725109,0.6945588680521897,26043.622199999998
0,0,0,0,39.8312536,0.0002066,-0.0002066,0.24,0.223,-0.24,155.6409,0.00474,-0.00474,2.442,0.163,-0.163,388.8,29.7,-29.7,1.46,0.1,-0.06,420.0,7.33,1.68,-1.16,15.8,5026.0,100.0,-100.0,4.58,0.024,-0.048,0.759,0.05,-0.034,286.28595,37.387058,14.125,1,False,True,159.21369401568631,5.020544506476366,2895.383106
0,0,0,0,39.818832,0.00031,-0.00031,0.6,0.325,-0.398,166.65072,0.00656,-0.00656,10.757,0.191,-0.191,199.1,7.1,-7.1,2.23,0.36,-0.49,650.0,42.32,19.32,-18.2,29.4,5710.0,114.0,-91.0,4.073,0.201,-0.093,1.524,0.244,-0.336,286.64642,49.937778,13.102,1,False,True,18.50887621931057,18.97756996521526,13261.90896
0,0,0,0,39.79220077,3.007e-05,-3.007e-05,0.019,0.336,-0.019,175.250558,0.000584,-0.000584,4.466,0.0216,-0.0216,610.4,3.6,-3.6,1.9,0.08,-0.07,458.0,10.38,1.54,-1.37,179.5,5437.0,73.0,-81.0,4.571,0.02,-0.03,0.781,0.034,-0.031,284.05954,44.518215,9.705,1,False,True,136.67708538354557,5.463155019392096,3316.3579570000006
0,0,0,0,39.7529915,0.0001149,-0.0001149,0.046,0.364,-0.046,175.46244,0.0023,-0.0023,4.9641,0.0726,-0.0726,549.3,15.7,-15.7,2.37,0.72,-0.31,568.0,24.54,22.48,-8.12,40.9,6072.0,182.0,-182.0,4.411,0.105,-0.195,1.01,0.308,-0.132,294.46268,46.821449,14.292,1,False,True,110.65447701406558,10.35442601079071,6194.0472
0,0,0,0,39.6766071,0.0002446,-0.0002446,0.639,0.289,-0.418,178.55555,0.00503,-0.00503,5.04,0.178,-0.178,611.2,26.1,-26.1,2.29,0.51,-0.33,473.0,11.85,8.75,-4.38,24.9,5244.0,203.0,-184.0,4.449,0.112,-0.192,0.888,0.197,-0.131,291.05722,44.632381,14.405,1,False,True,121.2698172083696,5.174670229401646,4135.124736
0,0,0,0,39.6431552,1.041e-05,-1.041e-05,0.062,0.103,-0.042,206.596798,0.000202,-0.000202,6.5292,0.00694,-0.00694,15664.0,24.4,-24.4,10.98,0.72,-0.99,472.0,11.74,2.46,-2.55,690.3,5231.0,83.0,-73.0,4.455,0.091,-0.049,0.9,0.059,-0.081,283.97751,44.811562,15.011,1,False,True,2399.0684311908913,1.0692166603627815,4237.110000000001
0,0,0,0,39.6034,0.000269,-0.000269,0.166,0.294,-0.166,168.07114,0.00532,-0.00532,6.487,0.15,-0.15,572.7,23.1,-23.1,2.22,0.27,-0.18,497.0,14.47,4.84,-2.98,25.8,5456.0,81.0,-81.0,4.45,0.072,-0.096,0.943,0.115,-0.077,296.77191,41.755539,14.883,1,False,True,88.28424721994031,6.518015081975188,4851.742544
1,0,0,0,39.5931053,0.0006153,-0.0006153,0.0044,0.4757,-0.0043,141.0746,0.014,-0.014,2.306,0.598,-0.598,156.6,42.3,-42.3,1.22,0.51,-0.11,546.0,21.06,26.65,-6.05,5.7,6046.0,172.0,-218.0,4.486,0.044,-0.298,0.972,0.411,-0.089,293.24936,41.659611,13.804,0,False,False,67.90977107121809,17.262280932556614,5712.164064
0,0,0,0,39.4576228,0.0002744,-0.0002744,0.967,0.007,-0.014,136.47398,0.00536,-0.00536,9.557,0.387,-0.387,244.8,6.9,-6.9,2.8,0.46,-0.38,658.0,44.26,20.41,-13.83,41.6,6297.0,113.0,-126.0,4.26,0.09,-0.11,1.369,0.228,-0.187,292.67807,46.726711,13.147,1,False,True,25.614729976485304,15.807137211736709,11801.591817
0,0,0,0,39.4420781,0.0007063,-0.0007063,0.42,0.028,-0.42,169.1411,0.0136,-0.0136,7.029,0.422,-0.422,172.4,13.4,-13.4,2.51,0.4,-0.62,682.0,51.14,22.18,-23.45,15.2,5430.0,81.0,-73.0,3.923,0.188,-0.101,1.902,0.309,-0.464,293.71912,43.124592,14.268,1,False,True,24.526956248832516,20.374493874703635,19643.589719999996
0,0,0,0,39.3135699,0.0001483,-0.0001483,0.006,0.4,-0.006,154.93767,0.00315,-0.00315,5.0137,0.0903,-0.0903,500.1,16.9,-16.9,2.07,0.59,-0.19,540.0,20.04,16.66,-5.47,33.8,6060.0,163.0,-181.0,4.509,0.048,-0.192,0.925,0.262,-0.087,289.06433,47.11742,14.476,1,False,True,99.7466741634573,9.681154743403505,5185.087500000001
0,0,0,0,39.30944096,4.79e-05,-4.79e-05,0.028,0.335,-0.028,171.334861,0.000954,-0.000954,5.77,0.0376,-0.0376,1132.1,10.6,-10.6,2.87,0.37,-0.14,488.0,13.46,5.0,-2.25,122.9,5607.0,101.0,-112.0,4.536,0.028,-0.112,0.863,0.112,-0.043,283.34027,48.549042,13.4,1,False,True,196.20447206161663,4.689893836273924,4175.919783
0,0,1,0,39.2820405,0.0005332,-0.0005332,1.241,0.3793,-0.2614,139.9224,0.0121,-0.0121,3.344,0.482,-0.482,157.5,22.1,-22.1,58.67,20.57,-27.39,823.0,108.22,115.49,-81.05,6.9,6143.0,195.0,-188.0,3.81,0.455,-0.201,2.136,0.749,-0.997,297.66504,40.681992,13.046,0,True,False,47.09926821194132,1.844554255248777,28027.412928
0,1,0,0,39.238141571,7.223e-06,-7.223e-06,0.459,0.009,-0.007,148.651652,0.000144,-0.000144,6.07183,0.00884,-0.00884,439210.0,512.0,-512.0,90.93,20.86,-10.39,656.0,43.69,28.43,-13.63,969.3,6599.0,147.0,-213.0,4.35,0.06,-0.14,1.234,0.283,-0.141,285.97623,48.320782,12.153,0,False,True,72335.6760094278,0.48047948443330596,10048.666844
0,1,0,0,39.206808648,3.15e-06,-3.15e-06,0.81,0.015,-0.014,142.4611109,6.6e-05,-6.6e-05,6.24701,0.00363,-0.00363,186980.0,207.0,-207.0,50.2,15.97,-4.03,516.0,16.82,16.08,-4.23,1274.3,5945.0,179.0,-179.0,4.545,0.039,-0.208,0.861,0.274,-0.069,297.81793,46.76421,15.545,0,False,True,29931.114256081826,0.3350597542816782,4407.153345
1,0,0,0,39.1307086,0.0007493,-0.0007493,0.013,0.469,-0.013,165.7408,0.0118,-0.0118,2.295,0.616,-0.616,201.0,45.4,-45.4,1.54,0.52,-0.21,600.0,30.75,30.36,-10.83,7.4,6295.0,169.0,-225.0,4.401,0.072,-0.217,1.08,0.364,-0.145,292.06082,37.770191,14.372,0,False,True,87.58166118446135,19.967519501610713,7342.488
0,0,1,0,39.0930875,0.0008834,-0.0008834,0.862,0.106,-0.658,147.6774,0.0203,-0.0203,5.687,0.461,-0.461,476.3,49.0,-49.0,2.99,0.5,-0.31,602.0,31.11,13.47,-7.55,10.1,6072.0,78.0,-91.0,4.343,0.076,-0.114,1.193,0.199,-0.123,301.57855,44.31218,15.514,0,False,True,83.75240306797906,10.404678794421807,8641.967928000002
0,0,0,0,38.90787517,1.358e-05,-1.358e-05,0.6883,0.0228,-0.029,175.425847,0.000277,-0.000277,4.5271,0.0354,-0.0354,6159.1,18.3,-18.3,7.98,1.53,-0.42,523.0,17.66,9.42,-3.16,366.1,5779.0,110.0,-128.0,4.491,0.03,-0.16,0.956,0.184,-0.05,285.57397,38.400902,13.803,1,False,False,1360.4953810396544,2.21303230413129,5281.636144
0,0,0,0,38.86848956,7.843e-05,-7.843e-05,0.028,0.334,-0.028,171.30369,0.00163,-0.00163,6.0573,0.0525,-0.0525,1004.9,15.1,-15.1,2.81,0.31,-0.25,509.0,15.89,5.3,-3.76,73.4,5618.0,112.0,-112.0,4.46,0.081,-0.09,0.897,0.099,-0.081,283.20917,48.777641,14.232,1,False,True,165.89897051508584,5.654802258077488,4520.293362
0,0,0,0,38.7149617,0.0002511,-0.0002511,0.691,0.053,-0.494,134.0313,0.005,-0.005,3.441,0.164,-0.164,694.8,46.3,-46.3,2.62,0.3,-0.21,498.0,14.55,4.53,-3.04,16.2,5445.0,81.0,-81.0,4.458,0.072,-0.096,0.937,0.105,-0.078,289.83542,49.82563,15.009,1,False,True,201.9179883993059,5.553432994872902,4780.541205
0,0,0,0,38.6715843,0.0002103,-0.0002103,0.773,0.143,-0.532,157.61988,0.00482,-0.00482,5.532,0.148,-0.148,599.3,26.8,-26.8,2.45,0.83,-0.38,502.0,15.03,15.04,-5.49,25.2,5432.0,159.0,-159.0,4.42,0.147,-0.273,0.913,0.306,-0.141,299.96567,44.160889,14.94,1,False,True,108.33331375030481,6.1346913735953565,4527.946808000001
0,0,0,0,38.6520796,0.0002564,-0.0002564,0.038,0.395,-0.038,164.04455,0.00516,-0.00516,5.607,0.179,-0.179,566.5,24.4,-24.4,2.07,0.21,-0.16,487.0,13.28,4.15,-2.81,24.8,5422.0,108.0,-108.0,4.484,0.063,-0.077,0.887,0.09,-0.067,295.28723,41.221958,14.991,1,False,True,101.0344032398068,6.415455837944039,4265.861518000001
0,0,0,0,38.5833679,0.0003134,-0.0003134,0.905,0.032,-0.072,174.84868,0.00578,-0.00578,12.391,0.639,-0.639,1388.2,36.3,-36.3,8.56,1.57,-1.92,761.0,79.08,39.82,-35.14,46.1,6273.0,113.0,-126.0,4.04,0.174,-0.116,1.927,0.353,-0.431,288.15399,44.068821,12.211,1,False,True,112.03291808305076,9.238316677766743,23293.712817000003
0,0,0,0,38.5763483,0.0002012,-0.0002012,0.015,0.304,-0.015,167.85725,0.0044,-0.0044,19.861,0.114,-0.114,282.1,4.2,-4.2,2.05,0.36,-0.22,619.0,34.77,17.02,-9.52,76.3,6167.0,111.0,-136.0,4.333,0.076,-0.123,1.221,0.217,-0.133,290.87228,43.333,12.626,1,False,True,14.203715109827545,16.960967336113498,9194.016447000002
0,0,0,0,38.5576546,0.0001765,-0.0001765,0.911,0.025,-0.663,163.85063,0.00407,-0.00407,5.794,0.199,-0.199,993.0,26.8,-26.8,4.02,0.62,-0.36,550.0,21.71,8.73,-4.66,39.7,5775.0,78.0,-78.0,4.405,0.066,-0.123,1.053,0.161,-0.094,290.46176,40.562462,15.386,1,False,True,171.3841609623471,5.400496169030804,6403.371975
1,0,0,0,38.51077573,1.168e-05,-1.168e-05,0.467,0.002,-0.002,155.594831,0.000251,-0.000251,38.8558,0.0187,-0.0187,84633.0,30.5,-30.5,18.68,1.33,-1.82,352.0,3.64,1.14,-1.11,3567.5,4374.0,153.0,-168.0,4.626,0.056,-0.024,0.635,0.045,-0.062,296.05859,42.669567,13.035,0,False,True,2178.130364626893,0.19486080327297628,1763.70615
0,0,0,0,38.505224,0.0001776,-0.0001776,0.654,0.003,-0.506,158.30491,0.00325,-0.00325,5.941,0.104,-0.104,695.2,22.4,-22.4,2.45,0.68,-0.24,532.0,18.98,15.38,-5.16,35.5,5974.0,161.0,-161.0,4.504,0.062,-0.188,0.881,0.243,-0.087,281.66299,47.568581,14.777,1,False,True,117.01731745205902,7.746935613495667,4636.785814
0,1,0,0,38.49536985,8.083e-05,-8.083e-05,1.013,0.112,-0.077,152.84943,0.00208,-0.00208,12.8716,0.0772,-0.0772,93327.0,149.0,-149.0,124.34,26.25,-61.29,824.0,109.13,72.24,-84.47,201.9,6050.0,192.0,-192.0,3.823,0.496,-0.124,2.345,0.495,-1.156,299.702,40.896271,13.173,0,False,True,7250.61319100864,0.8776741122915062,33269.10125
0,1,0,0,38.47876629,4.731e-06,-4.731e-06,0.003,0.034,-0.003,151.852812,0.000101,-0.000101,5.04169,0.00343,-0.00343,23530.0,25.4,-25.4,13.26,1.78,-0.59,484.0,13.01,4.96,-2.04,1077.8,5510.0,98.0,-109.0,4.539,0.019,-0.11,0.879,0.118,-0.039,288.90222,49.370491,13.779,1,False,True,4667.0849125819095,0.9811462306827881,4257.25191
1,0,1,1,38.4769457,0.0002118,-0.0002118,0.981,0.02,-0.676,150.56893,0.00491,-0.00491,5.825,0.247,-0.247,259.4,11.1,-11.1,4.79,0.93,-1.72,814.0,103.72,60.59,-65.66,18.4,6079.0,162.0,-162.0,3.834,0.315,-0.105,2.163,0.42,-0.78,283.19598,43.890968,13.404,0,False,True,44.53218119619206,21.653440155858004,28441.020951
0,1,0,0,38.47674409,1.461e-06,-1.461e-06,0.458,0.005,0.0,150.5742128,3.1e-05,-3.1e-05,5.10744,0.00112,-0.00112,173170.0,57.8,-57.8,33.8,4.36,-3.94,463.0,10.85,4.72,-3.26,3487.8,5294.0,159.0,-143.0,4.507,0.095,-0.085,0.79,0.102,-0.092,283.20117,43.888981,14.579,0,False,True,33905.43326883267,0.32100590766254716,3303.9854000000005
0,0,0,0,38.3775486,0.0001602,-0.0001602,0.468,0.461,-0.267,172.82048,0.00338,-0.00338,5.588,0.113,-0.113,724.2,23.4,-23.4,2.82,0.37,-0.34,529.0,18.53,6.72,-4.93,34.7,5481.0,82.0,-74.0,4.369,0.121,-0.099,1.036,0.138,-0.124,291.72202,49.480869,15.172,1,False,True,129.59911782406624,6.57091965570225,5882.7353760000005
1,0,0,0,38.35312,0.0458,-0.0458,0.017,0.402,-0.017,167.6337,0.0674,-0.0674,2.9,2.8,-2.8,3090.0,331.0,-331.0,5.57,1.72,-0.62,557.0,22.73,21.47,-7.38,8.6,5979.0,190.0,-232.0,4.449,0.07,-0.21,1.004,0.311,-0.111,294.21954,50.260738,15.457,0,False,True,1065.5168739596986,4.080789213502834,6026.927664
0,0,0,0,38.3262237,0.000273,-0.000273,0.963,0.001,-0.698,142.08401,0.00519,-0.00519,3.073,0.123,-0.123,392.1,30.2,-30.2,2.43,0.15,-0.24,480.0,12.56,2.47,-2.92,15.0,5229.0,78.0,-78.0,4.441,0.105,-0.042,0.903,0.056,-0.088,284.13263,48.825119,14.31,1,False,True,127.59514233805977,5.168722152789237,4263.773661
0,0,0,0,38.2856338,0.0005306,-0.0005306,0.115,0.34,-0.115,143.2984,0.0125,-0.0125,6.512,0.402,-0.402,322.8,24.1,-24.1,1.77,0.26,-0.2,534.0,19.24,7.71,-5.26,15.0,5616.0,101.0,-101.0,4.394,0.105,-0.105,0.999,0.142,-0.116,283.20697,48.580502,15.017,1,False,True,49.57001695792123,10.870050355903754,5604.773616
1,0,0,0,38.27772448,2.154e-05,-2.154e-05,0.586,0.177,-0.184,157.8294108,0.00307,-0.00307,1.73,0.109,-0.109,501.5,19.6,-19.6,2.62,0.56,-0.34,933.0,180.465,92.7,-51.705,30.5,5774.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,297.58429,47.892738,14.293,0,False,False,289.8842255004477,68.87974470238751,5774.0
0,1,0,0,38.13853099,7.78e-05,-7.78e-05,1.231,71.12,-0.223,180.43748,0.00162,-0.00162,3.8617,0.0818,-0.0818,1230.2,25.3,-25.3,68.75,16.52,-30.69,873.0,137.15,94.75,-100.41,58.9,6481.0,155.0,-214.0,3.861,0.405,-0.135,2.343,0.563,-1.046,286.56378,39.53447,13.592,0,False,True,318.56428035210394,1.994909061892232,35578.415169
0,0,0,0,38.1303324,0.0005845,-0.0005845,0.562,0.39,-0.35,159.3878,0.0191,-0.0191,6.53,1.1,-1.1,180.4,28.2,-28.2,1.54,0.47,-0.19,613.0,33.43,29.33,-10.82,11.6,6370.0,160.0,-208.0,4.41,0.062,-0.188,1.106,0.336,-0.134,294.85263,49.057468,14.633,1,False,True,27.62633573869284,21.707778111832397,7792.013320000001
0,0,0,0,38.0970717,0.0003079,-0.0003079,0.953,0.019,-0.688,140.00353,0.00659,-0.00659,4.307,0.21,-0.21,913.3,59.1,-59.1,1.58,0.2,-0.21,242.0,0.81,0.3,-0.25,17.0,3554.0,71.0,-80.0,4.867,0.055,-0.055,0.398,0.049,-0.054,294.36609,49.915058,15.931,1,False,True,212.0501016832826,0.5126579033810739,562.9678160000001
0,1,0,0,38.058140058,2.534e-06,-2.534e-06,0.63,0.004,-0.005,142.4101791,5.64e-05,-5.64e-05,8.82403,0.00292,-0.00292,308870.0,86.4,-86.4,94.1,21.89,-14.59,736.0,69.39,46.43,-26.57,3602.0,6894.0,164.0,-247.0,4.25,0.092,-0.138,1.419,0.33,-0.22,289.91574,43.390789,12.178,0,False,True,35003.2768470555,0.7374070059786716,13881.489534
0,1,0,0,38.036729482,3.484e-06,-3.484e-06,0.501,0.003,-0.005,196.934947,7.16e-05,-7.16e-05,4.34617,0.00645,-0.00645,82872.0,83.3,-83.3,27.5,5.28,-2.27,500.0,14.81,8.85,-3.91,1300.0,5575.0,166.0,-183.0,4.521,0.038,-0.152,0.932,0.179,-0.077,294.14789,40.055538,15.472,0,False,True,19067.81854648609,0.5385454349619841,4842.5788
0,0,0,0,37.9962369,0.0001515,-0.0001515,0.023,0.395,-0.023,162.97984,0.00331,-0.00331,6.7751,0.0935,-0.0935,403.7,11.0,-11.0,2.39,0.38,-0.38,618.0,34.55,15.66,-12.0,37.8,6038.0,121.0,-121.0,4.284,0.137,-0.112,1.191,0.189,-0.189,291.11188,39.949108,14.247,1,False,True,59.58582757659258,14.456060897045647,8564.788278
0,0,0,0,37.9456138,0.0002107,-0.0002107,0.263,0.19,-0.263,134.78331,0.00459,-0.00459,4.093,0.127,-0.127,1032.9,49.3,-49.3,2.79,0.84,-0.23,515.0,16.61,14.79,-4.17,24.0,5861.0,157.0,-174.0,4.546,0.037,-0.2,0.865,0.263,-0.07,289.1427,46.812889,15.939,1,False,True,252.3576221945707,5.953402884084987,4385.346725
0,1,0,0,37.910213899,3.195e-06,-3.195e-06,0.963,0.034,-0.024,162.458419,6.63e-05,-6.63e-05,3.11152,0.00273,-0.00273,103470.0,59.0,-59.0,29.45,2.05,-2.26,358.0,3.89,1.06,-0.96,1065.9,4623.0,125.0,-139.0,4.686,0.054,-0.031,0.56,0.039,-0.043,287.05927,50.214031,14.43,0,False,True,33253.83309320425,0.13208828074403123,1449.7728000000002
0,0,0,0,37.8862977,0.000465,-0.000465,0.026,0.42,-0.026,133.03141,0.00964,-0.00964,5.218,0.273,-0.273,672.2,51.8,-51.8,2.09,0.48,-0.2,479.0,12.46,8.72,-3.49,14.4,5513.0,166.0,-166.0,4.551,0.048,-0.143,0.818,0.187,-0.08,283.1319,43.955971,15.848,1,False,True,128.8232792596245,5.961719635540844,3688.8806119999995
0,1,0,0,37.878483588,9.433e-06,-9.433e-06,0.763,0.022,-0.021,138.128618,0.000204,-0.000204,10.5972,0.0107,-0.0107,222230.0,209.0,-209.0,46.42,10.41,-3.49,503.0,15.19,9.84,-3.54,1157.6,5985.0,143.0,-161.0,4.603,0.028,-0.161,0.758,0.17,-0.057,291.11057,51.058929,13.265,0,False,True,20970.631773427718,0.3272296353461948,3438.76554
0,0,0,0,37.8658964,0.0002184,-0.0002184,0.18,0.271,-0.18,134.36237,0.00454,-0.00454,4.782,0.134,-0.134,395.2,16.2,-16.2,2.01,0.31,-0.16,543.0,20.61,8.58,-4.13,25.9,5757.0,78.0,-86.0,4.431,0.054,-0.126,1.017,0.161,-0.08,291.77164,47.5299,14.5,1,False,True,82.64322822182596,10.253726241927243,5954.401772999999
